,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
278,0.0040008544921875,0.0006324097892068431,0.0024005413055419923,0.0004901545184344739,0.001,squared_error,8,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.4398640645482551,0.315538976814125,0.36429753628394457,0.49611797373497835,0.3935664634858749,0.40187700297343554,0.0620643433244786,89,-0.008199515226769281,-0.006951378731668117,-0.010768292639467445,-0.0073507490410181404,-0.007175288036246443,-0.008089044735033886,0.0014046272697446278,88
271,0.003201198577880859,0.00040009034190725254,0.002200412750244141,0.0003999237367785481,0.001,squared_error,7,log2,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 4}",0.46022708634982845,0.3812018159908527,0.42146829370959726,0.4041237858533431,0.318979990070946,0.3972001943949135,0.046869210252723184,90,-0.007901432392304505,-0.006284507648798445,-0.009799865613432802,-0.00869278180484311,-0.00805779106112242,-0.008147275704100256,0.0011460350411319799,90
252,0.0036001205444335938,0.00080049105216003,0.002000570297241211,2.611744678045111e-07,0.001,squared_error,6,sqrt,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 1}",0.4283285637091425,0.3585519486063814,0.42383687606507525,0.5370812332905872,0.22713777705818294,0.39498727974587383,0.10162245909819047,91,-0.008368376941921392,-0.006514539456422295,-0.009759743717734347,-0.006753167414367705,-0.009144463041766629,-0.008108058114442474,0.0012841337095529386,89
316,0.011002254486083985,0.0008947888774972675,0.0026006698608398438,0.0004900766357994065,0.001,absolute_error,6,log2,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 1}",0.3000305275602385,0.5131840188068507,0.47119408895245984,0.3114459601869275,0.33196355609923156,0.3855636303211416,0.08865872506784526,92,-0.010246459804287863,-0.00494409782773448,-0.008957550307974817,-0.01004478763682478,-0.00790417022655236,-0.00841941316067486,0.0019293949911562934,92
242,0.003600931167602539,0.0004900572328027105,0.0022002220153808593,0.0004001383097272124,0.001,squared_error,5,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.2874977141308245,0.40181598187992007,0.32406711528538346,0.42898858372934456,0.4481625575101692,0.37810639050712835,0.061950277394831596,93,-0.010429920618073827,-0.006075150403494168,-0.011449763879627655,-0.00833004830847903,-0.006529310073797163,-0.008562838656694369,0.002107052680030064,94
289,0.004201459884643555,0.00039968570244030985,0.0022000789642333983,0.00040032995314202835,0.001,squared_error,9,sqrt,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.37709930863157515,0.3294970316648026,0.16384320760603244,0.5527255107832567,0.4484725691183751,0.3743275255608084,0.12934019691095322,94,-0.009118293222021847,-0.006809620877915051,-0.014163829066106014,-0.006524945029399803,-0.0065256420336088795,-0.008628466045810319,0.0029337703272942174,97
240,0.00600137710571289,0.0020984886200952862,0.004000806808471679,0.0008951087584715207,0.001,squared_error,5,sqrt,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1}",0.2217801523473495,0.38026186686542374,0.28914328303153314,0.4748837319322894,0.49435671681031546,0.3720851501973822,0.1049339685819749,95,-0.011391923079271346,-0.006294053761926909,-0.012041345739485147,-0.00766051913487294,-0.005982743337933469,-0.008674117010697962,0.0025557884539539467,99
329,0.01060175895690918,0.0008006098016235359,0.002400827407836914,0.000490310283689882,0.001,absolute_error,7,log2,2,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 2}",0.21081246868486658,0.22674295146687706,0.40353642841521187,0.5572731506418195,0.4595680572764935,0.3715866112970537,0.13421551867800974,96,-0.011552472837823064,-0.007853190202513403,-0.01010361710738281,-0.006458602993790769,-0.006394360831888256,-0.00847244879467966,0.002044737825029721,93
254,0.004201078414916992,0.00040047183990362057,0.0024005413055419923,0.0004899603455131701,0.001,squared_error,6,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.2766546523828364,0.3929534139375148,0.25535546723128233,0.3570751947549121,0.569505834446099,0.37030891255052895,0.11167160199509268,97,-0.01058864610644251,-0.00616515854744376,-0.012613684386811886,-0.009379137673619718,-0.005093583137780267,-0.008768041970419627,0.0027840133907613487,103
288,0.004200983047485352,0.00040004302764890296,0.002800607681274414,0.00040025713899915447,0.001,squared_error,9,sqrt,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1}",0.3505086627410414,0.23989164797159568,0.31644393788221525,0.4593344586110778,0.4810541996648534,0.3694465813741567,0.08998721762885217,98,-0.009507538746312699,-0.007719652183348155,-0.011578894423876352,-0.007887355576731474,-0.006140137984467128,-0.008566715782947161,0.0018453018645683524,95
268,0.003400754928588867,0.0004903101909430218,0.0020005226135253905,1.7841612752790173e-07,0.001,squared_error,7,log2,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1}",0.5084686624281873,0.25255739699911584,0.3178323213776333,0.2865508360173594,0.4666827406330325,0.36641839149106564,0.10191661088878558,99,-0.007195251066339695,-0.007591018973526009,-0.011555376314968809,-0.010407963540263795,-0.006310180292231267,-0.008611958037465913,0.00201181027560712,96
231,0.016803741455078125,0.0017207505726558583,0.0026007175445556642,0.0004899209169248172,0.01,absolute_error,9,sqrt,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.21123652352804878,0.21962964408811603,0.3933797509991389,0.4920149029810613,0.4919615787887701,0.361644480077027,0.12472119935241113,100,-0.011546265337244023,-0.007925432875141247,-0.010275663120892984,-0.007410605598381672,-0.006011082478426821,-0.00863380988201735,0.002002738354034603,98
253,0.003800773620605469,0.0004000189335897701,0.002200460433959961,0.00040001873464717136,0.001,squared_error,6,sqrt,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.25325240312207264,0.3806814632572477,0.2792475160961043,0.5127567582951458,0.3818443566886882,0.36155649949185176,0.09180787078346372,101,-0.01093121848398427,-0.006289792345520123,-0.01220897213757987,-0.007108018553971497,-0.00731398335501943,-0.008770396975215039,0.002346528956453057,104
244,0.0036011695861816405,0.0008001209384332628,0.003000354766845703,0.0006324854524904991,0.001,squared_error,5,log2,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1}",0.20172238322205382,0.47926887302064924,0.20882562156668116,0.40742535734612806,0.5088632069419591,0.36122108841949424,0.1315541898648871,102,-0.011685537491325173,-0.005288539680686567,-0.013401862855803129,-0.008644617706464103,-0.005811103349670576,-0.00896633221678991,0.0031828646450441527,108
257,0.003200674057006836,0.00039999486081696955,0.002200460433959961,0.0004001379119606201,0.001,squared_error,6,log2,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 2}",0.23582999047084707,0.31288223706650176,0.4964473691735095,0.233661493297738,0.5193147837127627,0.3596271747442718,0.12457775322788944,103,-0.011186255393383006,-0.006978360551744949,-0.008529779885414052,-0.011179525661973324,-0.00568744087184237,-0.00871227247287154,0.002208949528595069,101
241,0.0034009933471679686,0.0004900182064194829,0.0022005081176757813,0.0004001141020686509,0.001,squared_error,5,sqrt,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.45413693872609373,0.3158445712549409,0.26231768851026105,0.5102656252119955,0.25511590024750297,0.35953614479015883,0.10385822624262736,104,-0.007990582641402186,-0.006948275117839946,-0.012495749912066392,-0.007144359786973493,-0.008813427436857795,-0.008678478979027963,0.0020204007983818193,100
255,0.00380091667175293,0.0004002095831174533,0.0020005226135253905,7.599533772711385e-07,0.001,squared_error,6,sqrt,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.4140767360121065,0.2103262839952802,0.2815637941313053,0.4150476766854615,0.4645636473304532,0.3571156276309213,0.09529003941982374,105,-0.008577001439681733,-0.008019917699392264,-0.012169736235344076,-0.008533421526300157,-0.006335253286889657,-0.008727066037521578,0.0019043540992909225,102
304,0.010601615905761719,0.0004910316064836519,0.0026006221771240233,0.0008001685191356615,0.001,absolute_error,5,log2,1,"{'ccp_alpha': 0.001, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1}",0.36157927229256515,0.41597209894006204,0.42515792761736626,0.3362538034609813,0.18673145490924725,0.34513891144404435,0.08586330566046972,106,-0.009345482313503888,-0.005931381032088848,-0.009737366158233106,-0.009682885007536378,-0.00962254840883014,-0.008863932584038472,0.001472468403525061,107
290,0.004001045227050781,6.843900725558913e-07,0.0020000457763671873,5.7220458984375e-07,0.001,squared_error,9,sqrt,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.45831716747553963,0.29294004576118504,0.33158119397851005,0.5601392964258423,0.06648786121166494,0.34189311297054836,0.16705493001947577,107,-0.00792939062154933,-0.007180893230461104,-0.011322481380499707,-0.006416790987656139,-0.011045263953641445,-0.008778964034761545,0.002022921777768567,105
245,0.005001258850097656,0.000632560578332995,0.0036006927490234374,0.000800180470699789,0.001,squared_error,5,log2,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2}",0.38095908686950974,0.17410861073854178,0.5060143668323458,0.31706190333422546,0.3014137321888267,0.33591153999268986,0.10834191122470796,108,-0.009061792097150483,-0.008387743996374887,-0.008367722576607608,-0.009962860942573733,-0.008265634052042259,-0.008809150732949795,0.0006422970876413525,106
258,0.003400421142578125,0.0004898042090126898,0.002200412750244141,0.00040016182839471806,0.001,squared_error,6,log2,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 3}",0.26029646468895584,0.22082159172716742,0.39900468413169066,0.321971963772841,0.4739239891814333,0.33520373870041764,0.09185131860263356,109,-0.010828104424663336,-0.00791332746784019,-0.010180381240601565,-0.009891231830640473,-0.006224502240229905,-0.009007509440795093,0.001697852931482505,109
269,0.004000043869018555,0.0008953758819728853,0.0024006843566894533,0.0004902323701441018,0.001,squared_error,7,log2,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 2}",0.23606009045906728,0.3605386545103464,0.195700138228876,0.44143336812636313,0.35614428412915333,0.31797530709076127,0.08963450431882569,110,-0.011182887088945317,-0.006494362492798245,-0.013624198073429515,-0.008148500878319361,-0.0076180651909731065,-0.009413602744893109,0.0026155642450758935,131
292,0.004000568389892578,8.064048063892252e-07,0.00200042724609375,2.431401974483864e-07,0.001,squared_error,9,log2,1,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 1}",0.4904085391163432,0.30721708497012334,0.09638428566494517,0.3194940552634231,0.3561344392847351,0.313927680859914,0.12675018674685065,111,-0.007459623063778795,-0.007035895775023449,-0.01530652939222758,-0.009927380140462811,-0.0076181816746273235,-0.009469522009223992,0.0030877169789595427,132
236,0.2236506462097168,0.007554403013344941,0.0028008937835693358,0.0007486978491795205,0.01,absolute_error,9,1.0,1,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 1}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
224,0.2357968807220459,0.03977058260380693,0.0024001598358154297,0.0007998943684175714,0.01,absolute_error,8,1.0,1,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 1}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
225,0.1924138069152832,0.012427143080039199,0.0024003505706787108,0.0004899209169248171,0.01,absolute_error,8,1.0,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 2}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
226,0.1904599189758301,0.019775249698375557,0.002600574493408203,0.000489901498478309,0.01,absolute_error,8,1.0,3,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 3}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
227,0.17503952980041504,0.020133401396844674,0.0026006221771240233,0.0004897464528188264,0.01,absolute_error,8,1.0,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1.0, 'min_samples_leaf': 4}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
200,0.21204767227172852,0.03584135233996446,0.0028008460998535157,0.0004000188483286684,0.01,absolute_error,6,1.0,1,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 1}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
212,0.21284780502319336,0.026032105471752526,0.0026007175445556642,0.0004901155693855792,0.01,absolute_error,7,1.0,1,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 1}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
191,0.14743261337280272,0.007338412636601184,0.0020006656646728515,2.86102294921875e-07,0.01,absolute_error,5,1.0,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 4}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
190,0.160836124420166,0.01279936926658845,0.002600860595703125,0.0004903299456281762,0.01,absolute_error,5,1.0,3,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 3}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
189,0.1670376777648926,0.010298144467833382,0.002400779724121094,0.0004902518079503424,0.01,absolute_error,5,1.0,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 2}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
203,0.15903902053833008,0.0032757392000173097,0.002200412750244141,0.00039968496289408703,0.01,absolute_error,6,1.0,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 4}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
237,0.20724682807922362,0.018792369606666807,0.0038011550903320314,0.001166146771346259,0.01,absolute_error,9,1.0,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 2}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
238,0.18564090728759766,0.012756504145645145,0.0026007175445556642,0.000800395102451339,0.01,absolute_error,9,1.0,3,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 3}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
239,0.17303962707519532,0.014216176259940455,0.0022003173828125,0.00040009048398368584,0.01,absolute_error,9,1.0,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 9, 'max_features': 1.0, 'min_samples_leaf': 4}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
215,0.1601919174194336,0.00654765920917159,0.0030010700225830077,0.000632862124250279,0.01,absolute_error,7,1.0,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 4}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
214,0.17829132080078125,0.018222371980018585,0.010002422332763671,0.014508502221130702,0.01,absolute_error,7,1.0,3,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 3}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
213,0.1914445400238037,0.019110101001786433,0.0024003028869628907,0.0004901544720463089,0.01,absolute_error,7,1.0,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 1.0, 'min_samples_leaf': 2}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
188,0.1740389347076416,0.0036876410402148594,0.003000640869140625,3.2340669551493016e-07,0.01,absolute_error,5,1.0,1,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 1.0, 'min_samples_leaf': 1}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
201,0.21384825706481933,0.05187477319651454,0.004201316833496093,0.0024000684648391507,0.01,absolute_error,6,1.0,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 2}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
202,0.16999807357788085,0.013213010426805484,0.0030012130737304688,0.0006324852260102842,0.01,absolute_error,6,1.0,3,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 1.0, 'min_samples_leaf': 3}",0.2867340173747841,0.31789904383682943,0.2810458049158584,0.3635949336486315,0.3161318992269373,0.31308113980060814,0.029341425468438303,112,-0.010441099945775302,-0.006927409916569521,-0.012178510559456988,-0.00928402619529227,-0.008091489514338955,-0.009384507226286606,0.0018243991466267838,111
282,0.0032007694244384766,0.0004004248943869746,0.0020001888275146484,3.2340669551493016e-07,0.001,squared_error,8,log2,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3}",0.3119951229601884,0.27798481905444095,-9.837106947530039e-05,0.42126688156010017,0.5390818310621383,0.31004605671347846,0.18002707891610767,132,-0.010071316814961704,-0.007332778350774675,-0.016940868633696347,-0.008442694308647625,-0.005453558261765795,-0.009648243273969227,0.003943893617438469,136
283,0.003600597381591797,0.0004899793579063824,0.0020006179809570314,2.3360154559928687e-07,0.001,squared_error,8,log2,4,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4}",0.24479308502874508,0.35969045031432867,-9.837106947530039e-05,0.3647908380078939,0.5768767663732088,0.30921055373094025,0.18820425637313312,133,-0.011055049688383582,-0.006502976845418157,-0.016940868633696347,-0.009266580062340954,-0.005006370679220355,-0.00975436918181188,0.004163905000908565,138
193,0.015202903747558593,0.000980270443477314,0.0022006511688232424,0.00040028104830954376,0.01,absolute_error,6,sqrt,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.29328951234713074,0.22780014839170903,0.2307387216981598,0.4007248840895027,0.3642782184947334,0.30336629700424717,0.06967855589620085,134,-0.010345137738313257,-0.00784245332200521,-0.01303067241951891,-0.008742365780017337,-0.0075218249297955295,-0.00949649083793005,0.0020206182800805972,134
217,0.01800394058227539,0.00228148212510701,0.002400493621826172,0.0004903884213234959,0.01,absolute_error,8,sqrt,2,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2}",0.19203109447433886,-0.056460842044718795,0.48626612414553116,0.4007248840895027,0.4919615787887701,0.3029045678906848,0.2099377302480907,135,-0.011827402821907508,-0.01072940485938455,-0.008702242054672472,-0.008742365780017337,-0.006011082478426821,-0.009202499598881737,0.0019934232156436833,110
293,0.0038008689880371094,0.0004001861070283514,0.0026007175445556642,0.0008002162419204817,0.001,squared_error,9,log2,2,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 2}",0.40717568277358385,0.1751738406919381,0.2547810851858838,0.48067972920274926,0.1427782935018037,0.2921177262711917,0.1312753789755385,136,-0.008678022080438117,-0.008376925532515676,-0.012623413960479966,-0.007575965768892849,-0.010142599781672862,-0.009479385424799893,0.0017779412884911764,133
246,0.004801130294799805,0.0007482264950694263,0.003000688552856445,7.893059424041199e-07,0.001,squared_error,5,log2,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3}",0.354418160353843,0.20046112581092357,0.3548447109020014,0.27554019761355875,0.2689187798706405,0.2908365949101934,0.05834680827322685,137,-0.009450309807449257,-0.008120108138970671,-0.010928415960977829,-0.010568589312704357,-0.00865011252918474,-0.009543507149857371,0.0010771880330544062,135
206,0.016003894805908202,0.0012649703208058105,0.0028005123138427736,0.00040009025666136835,0.01,absolute_error,7,sqrt,3,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3}",0.2867340173747841,0.41821804722242284,0.17469830137859266,0.31956552726678644,0.20910674593588108,0.2816645278356934,0.08580845465996582,138,-0.010441099945775302,-0.0059085712056800915,-0.013979952436639307,-0.009926337490134366,-0.00935780520393781,-0.009922753256433374,0.002575359592893971,140
270,0.003400278091430664,0.0004901159405202315,0.002000761032104492,4.862803948967728e-07,0.001,squared_error,7,log2,3,"{'ccp_alpha': 0.001, 'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3}",0.3228502737247898,0.1265130577651511,0.3338684040546742,0.4069156658390485,0.17756412978514913,0.2735423062337626,0.10458334193210808,139,-0.009912414362271462,-0.008871123916419454,-0.01128373786630267,-0.008652053205572201,-0.009731015692261438,-0.009690069008565446,0.0009315623850881423,137
207,0.02020435333251953,0.010421508560214746,0.0024005889892578123,0.0004902132376924144,0.01,absolute_error,7,sqrt,4,"{'ccp_alpha': 0.01, 'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 4}",0.3002392286180098,0.41821804722242284,0.17469830137859266,0.44660025580433294,0.015987518283394064,0.2711486702613504,0.159792871074466,140,-0.010243404746769266,-0.0059085712056800915,-0.013979952436639307,-0.0080731251104528,-0.011642781215833828,-0.009969566943075058,0.0027944946933549917,143
